connector_name,connector_url,type,name,description,attributes
Oracle Cloud Infrastructure - Autonomous Database,https://www.workato.com/integrations/oracle-cloud-infrastructure---autonomous-database,action,Stop Autonomous Database,Stop Autonomous Database in Oracle  cloud  infrastructure  autonomous  database,{}
Oracle Cloud Infrastructure - Autonomous Database,https://www.workato.com/integrations/oracle-cloud-infrastructure---autonomous-database,action,Update Autonomous Database,Update Autonomous Database in Oracle  cloud  infrastructure  autonomous  database,{}
Oracle HDL file creator,https://www.workato.com/integrations/oracle-hdl-file-creator,action,Convert base 64 csv to hdl,Convert Base64 Encoded CSV to HDL,{}
Oracle HDL file creator,https://www.workato.com/integrations/oracle-hdl-file-creator,action,Convert csv to hdl,Convert CSV to HDL,{}
Oracle HDL file creator,https://www.workato.com/integrations/oracle-hdl-file-creator,action,Create HDL string from list,Create HDL String from list,{}
Oracle HDL file creator,https://www.workato.com/integrations/oracle-hdl-file-creator,action,Create data string,Create data string in Oracle  HD l  file  creator,{}
Oracle HDL file creator,https://www.workato.com/integrations/oracle-hdl-file-creator,action,Create header string,Create header string in Oracle  HD l  file  creator,{}
Oracle HDL file creator,https://www.workato.com/integrations/oracle-hdl-file-creator,action,Replace rtlm with pipe,Replace Right-to-Left Mark with Pipe,{}
Orderful,https://www.workato.com/integrations/orderful,trigger,New transactions from poller bucket,New transactions from poller bucket in Orderful,"{""badge"": ""Batch""}"
Orderful,https://www.workato.com/integrations/orderful,action,Custom action,Custom action in Orderful (Custom),{}
Orderful,https://www.workato.com/integrations/orderful,action,Approve delivery,Approve delivery in Orderful,{}
Orderful,https://www.workato.com/integrations/orderful,action,Convert data format,Convert data format in Orderful,{}
Orderful,https://www.workato.com/integrations/orderful,action,Create record,Create record in Orderful,{}
Orderful,https://www.workato.com/integrations/orderful,action,Fail delivery,Fail delivery in Orderful,{}
Orderful,https://www.workato.com/integrations/orderful,action,Generate label,Generate label in Orderful,{}
Orderful,https://www.workato.com/integrations/orderful,action,Get record,Get record in Orderful,{}
Orderful,https://www.workato.com/integrations/orderful,action,List transactions from polling bucket,List transactions from polling bucket in Orderful,{}
Outlaw,https://www.workato.com/integrations/outlaw,trigger,New updated record,New/updated  record in Outlaw,{}
Outlaw,https://www.workato.com/integrations/outlaw,action,Custom action,Custom action in  (Custom),{}
Outlaw,https://www.workato.com/integrations/outlaw,action,Create record,Create record in Outlaw,{}
Outlaw,https://www.workato.com/integrations/outlaw,action,Delete record,Delete record in Outlaw,{}
Outlaw,https://www.workato.com/integrations/outlaw,action,Get record details by ID,Get details of specific record  in Outlaw,{}
Outlaw,https://www.workato.com/integrations/outlaw,action,List records,List records  in Outlaw,{}
Outlaw,https://www.workato.com/integrations/outlaw,action,Search records,Search records  in Outlaw,{}
Outlaw,https://www.workato.com/integrations/outlaw,action,Update record,Update record in Outlaw,{}
Outlook,https://www.workato.com/integrations/outlook,trigger,Deleted event,Deleted event in Outlook Calendar,"{""badge"": ""Real-time""}"
Outlook,https://www.workato.com/integrations/outlook,trigger,New contact,New contact in Outlook,{}
Outlook,https://www.workato.com/integrations/outlook,trigger,New email,New email received in Outlook Mail,"{""badge"": ""Real-time""}"
Outlook,https://www.workato.com/integrations/outlook,trigger,New event,New event created in Outlook Calendar,"{""badge"": ""Real-time""}"
Outlook,https://www.workato.com/integrations/outlook,trigger,New/updated contact,New/updated contact in Outlook,{}
Outlook,https://www.workato.com/integrations/outlook,trigger,New/updated event,New/updated event in Outlook Calendar,"{""badge"": ""Real-time""}"
Outlook,https://www.workato.com/integrations/outlook,action,Custom action,Custom action in Outlook (Custom),{}
Outlook,https://www.workato.com/integrations/outlook,action,Create calendar,Create calendar in Outlook,{}
Outlook,https://www.workato.com/integrations/outlook,action,Create contact,Create contact in Outlook,{}
Outlook,https://www.workato.com/integrations/outlook,action,Create calendar event,Create event in Outlook Calendar,{}
Outlook,https://www.workato.com/integrations/outlook,action,Delete calendar event,Delete calendar event in Outlook,{}
Outlook,https://www.workato.com/integrations/outlook,action,Delete contact,Delete contact in Outlook,{}
Outlook,https://www.workato.com/integrations/outlook,action,Download email attachments,Download email attachments from email in Outlook Mail,{}
Outlook,https://www.workato.com/integrations/outlook,action,Get calendar by ID,Get calendar details by ID in Outlook,{}
Outlook,https://www.workato.com/integrations/outlook,action,Get contact,Get contact in Outlook,{}
Outlook,https://www.workato.com/integrations/outlook,action,Get calendar event by ID,Get event in Outlook Calendar,{}
Outlook,https://www.workato.com/integrations/outlook,action,List calendars,List calendars in Outlook,{}
Outlook,https://www.workato.com/integrations/outlook,action,List contacts,List contacts in Outlook,"{""badge"": ""Batch""}"
Outlook,https://www.workato.com/integrations/outlook,action,List all instances of an event,List all instances of an event in Outlook,"{""badge"": ""Batch""}"
Outlook,https://www.workato.com/integrations/outlook,action,Search calendar,Search for calendar details in Outlook,"{""badge"": ""Batch""}"
Outlook,https://www.workato.com/integrations/outlook,action,Search contacts,Search contacts in Outlook,"{""badge"": ""Batch""}"
Outlook,https://www.workato.com/integrations/outlook,action,Search calendar events,Search events in Outlook Calendar,"{""badge"": ""Batch""}"
Outlook,https://www.workato.com/integrations/outlook,action,Send email,Send email from Outlook Mail,{}
Outlook,https://www.workato.com/integrations/outlook,action,Update contact,Update contact in Outlook,{}
Outlook,https://www.workato.com/integrations/outlook,action,Update calendar event,Update event in Outlook Calendar,{}
Outreach,https://www.workato.com/integrations/outreach,trigger,Completed sequence task,Completed sequence task in Outreach,{}
Outreach,https://www.workato.com/integrations/outreach,trigger,New or updated record,New/Updated record in Outreach,"{""badge"": ""Real-time""}"
Outreach,https://www.workato.com/integrations/outreach,trigger,New record,New record in Outreach,"{""badge"": ""Real-time""}"
Outreach,https://www.workato.com/integrations/outreach,action,Custom action,Custom action in Outreach (Custom),{}
Outreach,https://www.workato.com/integrations/outreach,action,Add a prospect to sequence,Add a prospect to a sequence in Outreach,{}
Outreach,https://www.workato.com/integrations/outreach,action,Add a template to sequence step,Add a template to a sequence step in Outreach,{}
Outreach,https://www.workato.com/integrations/outreach,action,Create record,Create record in Outreach,{}
Outreach,https://www.workato.com/integrations/outreach,action,Get record by ID,Get record details in Outreach,{}
Outreach,https://www.workato.com/integrations/outreach,action,Get steps in a sequence,Get steps in  a sequence in Outreach,"{""badge"": ""Batch""}"
Outreach,https://www.workato.com/integrations/outreach,action,Search records,Search records in Outreach,"{""badge"": ""Batch""}"
Outreach,https://www.workato.com/integrations/outreach,action,Update record,Update record in Outreach,{}
Pagerduty,https://www.workato.com/integrations/pagerduty,trigger,New incident,New incident in PagerDuty,{}
Pagerduty,https://www.workato.com/integrations/pagerduty,trigger,New notification,New notification in PagerDuty,{}
Pagerduty,https://www.workato.com/integrations/pagerduty,action,Custom action,Custom action in Pagerduty (Custom),{}
Pagerduty,https://www.workato.com/integrations/pagerduty,action,Add note to incident,Add note to incident in PagerDuty,{}
Pagerduty,https://www.workato.com/integrations/pagerduty,action,Get incident by ID,Get incident by ID in PagerDuty,{}
Pagerduty,https://www.workato.com/integrations/pagerduty,action,List log entries,List log entries in PagerDuty,"{""badge"": ""Batch""}"
Pagerduty,https://www.workato.com/integrations/pagerduty,action,Search incident,Search incident in PagerDuty,"{""badge"": ""Batch""}"
Pagerduty,https://www.workato.com/integrations/pagerduty,action,Send an event,Send event in PagerDuty,{}
Pagerduty,https://www.workato.com/integrations/pagerduty,action,Update incident,Update incident in PagerDuty,{}
PageUp,https://www.workato.com/integrations/pageup,action,Custom action,Custom action in PageUp (Custom),{}
PageUp,https://www.workato.com/integrations/pageup,action,Create record,Create record in PageUp,{}
PageUp,https://www.workato.com/integrations/pageup,action,Download document,Download document from PageUp,{}
PageUp,https://www.workato.com/integrations/pageup,action,Get record details by ID,Get details of specific record in PageUp,{}
PageUp,https://www.workato.com/integrations/pageup,action,Process offer,Process offer in PageUp,{}
PageUp,https://www.workato.com/integrations/pageup,action,Search records,Search for records in PageUp,{}
PageUp,https://www.workato.com/integrations/pageup,action,Set offer status,Set offer status in PageUp,{}
PageUp,https://www.workato.com/integrations/pageup,action,Submit application,Submit application in PageUp,{}
PageUp,https://www.workato.com/integrations/pageup,action,Reset offer,Reset offer in PageUp,{}
PageUp,https://www.workato.com/integrations/pageup,action,Update record,Update record in PageUp,{}
PageUp,https://www.workato.com/integrations/pageup,action,Upload document,Upload document to PageUp,{}
PageUp,https://www.workato.com/integrations/pageup,action,Upsert record,Upsert record in PageUp,{}
Pandadoc,https://www.workato.com/integrations/pandadoc,trigger,New event,New  event  in Pandadoc,"{""badge"": ""Real-time""}"
Pandadoc,https://www.workato.com/integrations/pandadoc,action,Create record,Create record in Pandadoc,{}
Pandadoc,https://www.workato.com/integrations/pandadoc,action,Custom action,Custom action in Pandadoc,{}
Pandadoc,https://www.workato.com/integrations/pandadoc,action,Delete record,Delete record in Pandadoc,{}
Pandadoc,https://www.workato.com/integrations/pandadoc,action,Download document,Download document in Pandadoc,{}
Pandadoc,https://www.workato.com/integrations/pandadoc,action,Get record,Get record in Pandadoc,{}
Pandadoc,https://www.workato.com/integrations/pandadoc,action,Search records,Search records in Pandadoc,{}
Pandadoc,https://www.workato.com/integrations/pandadoc,action,Send document,Send Document in Pandadoc,{}
Pandadoc,https://www.workato.com/integrations/pandadoc,action,Update record,Update record in Pandadoc,{}
ParseHub,https://www.workato.com/integrations/parsehub,action,Cancel a run,Cancel a run in ParseHub,{}
ParseHub,https://www.workato.com/integrations/parsehub,action,Get data for a run,Get data for a run in ParseHub,{}
ParseHub,https://www.workato.com/integrations/parsehub,action,Start a run,Start a run in ParseHub,{}
PartnerStack,https://www.workato.com/integrations/partnerstack,trigger,New event,Monitor record event in PartnerStack,"{""badge"": ""Real-time""}"
PartnerStack,https://www.workato.com/integrations/partnerstack,action,Approve/decline application,Approve or decline an application in PartnerStack,{}
PartnerStack,https://www.workato.com/integrations/partnerstack,action,Assign partner team member to record,Assign partner team member to record in PartnerStack,{}
PartnerStack,https://www.workato.com/integrations/partnerstack,action,Convert Object,Convert record in PartnerStack,{}
PartnerStack,https://www.workato.com/integrations/partnerstack,action,Create record,Create record in PartnerStack,{}
PartnerStack,https://www.workato.com/integrations/partnerstack,action,Create Transaction,Create a transaction record in PartnerStack,{}
PartnerStack,https://www.workato.com/integrations/partnerstack,action,Custom Action,Custom action in PartnerStack,{}
PartnerStack,https://www.workato.com/integrations/partnerstack,action,Delete record,Delete record in PartnerStack,{}
PartnerStack,https://www.workato.com/integrations/partnerstack,action,Get record,Get record in PartnerStack,{}
PartnerStack,https://www.workato.com/integrations/partnerstack,action,Get record attachment details,Get record attachment details in PartnerStack,{}
PartnerStack,https://www.workato.com/integrations/partnerstack,action,Get record attachment list,Get record attachment list in PartnerStack,{}
PartnerStack,https://www.workato.com/integrations/partnerstack,action,Get partnership links,"Get all links for a partnership, including team members'links in PartnerStack",{}
PartnerStack,https://www.workato.com/integrations/partnerstack,action,Modify tags,Modify  tags in PartnerStack,{}
PartnerStack,https://www.workato.com/integrations/partnerstack,action,Search records,Search records in PartnerStack,{}
PartnerStack,https://www.workato.com/integrations/partnerstack,action,Update record,Update record in PartnerStack,{}
PartnerStack,https://www.workato.com/integrations/partnerstack,action,Update stage,Update stage for record in PartnerStack,{}
PatientSource,https://www.workato.com/integrations/patientsource,trigger,New Patient,New patient in PatientSource,{}
PatientSource,https://www.workato.com/integrations/patientsource,action,Custom action,Custom action in  (Custom),{}
PatientSource,https://www.workato.com/integrations/patientsource,action,Create Admission,Create Admission  in Patient source,{}
PatientSource,https://www.workato.com/integrations/patientsource,action,Create a new Case Note,Create a new Case Note in Patient source,{}
PatientSource,https://www.workato.com/integrations/patientsource,action,Create Observation,Create Observation in Patient source,{}
PatientSource,https://www.workato.com/integrations/patientsource,action,Create A New Patient,Create A New Patient in Patient source,{}
PatientSource,https://www.workato.com/integrations/patientsource,action,Delete an Admission,Delete an Admission in Patient source,{}
PatientSource,https://www.workato.com/integrations/patientsource,action,Delete Patient,Delete Patient in Patient source,{}
PatientSource,https://www.workato.com/integrations/patientsource,action,Retrieve a list of note type entries,Retrieve a list of note type entries in Patient source,{}
PatientSource,https://www.workato.com/integrations/patientsource,action,Get Patient,Get Patient in Patient source,{}
PatientSource,https://www.workato.com/integrations/patientsource,action,Get Patients List,Get Patients List in Patient source,{}
PatientSource,https://www.workato.com/integrations/patientsource,action,Update Admission,Update Admission  in Patient source,{}
PatientSource,https://www.workato.com/integrations/patientsource,action,Update Patient Details,Update Patient Details in Patient source,{}
Paylocity,https://www.workato.com/integrations/paylocity,action,Create record,Create record details in Paylocity,{}
Paylocity,https://www.workato.com/integrations/paylocity,action,Custom action,Custom action in Paylocity,{}
Paylocity,https://www.workato.com/integrations/paylocity,action,Get record details by ID,Get record  details in Paylocity,{}
Paylocity,https://www.workato.com/integrations/paylocity,action,Search record,Search records in Paylocity,{}
Paylocity,https://www.workato.com/integrations/paylocity,action,Update record,Update record details in Paylocity,{}
Paypal,https://www.workato.com/integrations/paypal,trigger,New invoice,New invoice in PayPal,"{""badge"": ""Real-time""}"
Paypal,https://www.workato.com/integrations/paypal,action,Custom action,Custom action in PayPal,{}
Paypal,https://www.workato.com/integrations/paypal,action,Get invoice by ID,Get invoice details from PayPal,{}
Paypal,https://www.workato.com/integrations/paypal,action,Search invoices,"Search Invoices in
PayPal",{}
PDFMonkey,https://www.workato.com/integrations/pdfmonkey,trigger,Document generated,Successfully generated Document in PDFMonkey,{}
PDFMonkey,https://www.workato.com/integrations/pdfmonkey,action,Delete Document,Deletes a Document in PDFMonkey,{}
PDFMonkey,https://www.workato.com/integrations/pdfmonkey,action,Generate Document,Generates a Document in PDFMonkey,{}
PDM AUTOMOTIVE,https://www.workato.com/integrations/pdm-automotive,action,Get Logs Error,Get Logs Error in PDM automotive,{}
PDM AUTOMOTIVE,https://www.workato.com/integrations/pdm-automotive,action,Get Logs,Get Logs in PDM automotive,{}
PDM AUTOMOTIVE,https://www.workato.com/integrations/pdm-automotive,action,Upsert product,Upsert product in PDM automotive,{}
Pega Platform,https://www.workato.com/integrations/pega-platform,action,Custom action,Custom action in Pega Platform (Custom),{}
Pega Platform,https://www.workato.com/integrations/pega-platform,action,Create record,Create record in Pega Platform,{}
Pega Platform,https://www.workato.com/integrations/pega-platform,action,Delete record,Delete record in Pega Platform,{}
Pega Platform,https://www.workato.com/integrations/pega-platform,action,Download attachment,Download attachment in Pega Platform,{}
Pega Platform,https://www.workato.com/integrations/pega-platform,action,Get record details,Get details of specific record in Pega Platform,{}
Pega Platform,https://www.workato.com/integrations/pega-platform,action,List records,List records in Pega Platform,{}
Pega Platform,https://www.workato.com/integrations/pega-platform,action,Search records,Search for records in Pega Platform,{}
Pega Platform,https://www.workato.com/integrations/pega-platform,action,Update record,Update record in Pega Platform,{}
Pega Platform,https://www.workato.com/integrations/pega-platform,action,Upload attachment,Upload attachment in Pega Platform,{}
Pendo,https://www.workato.com/integrations/pendo,action,Custom action,Custom action in  (Custom),{}
Pendo,https://www.workato.com/integrations/pendo,action,Get account by ID,Get Account by ID in Pendo,{}
Pendo,https://www.workato.com/integrations/pendo,action,Retrieve aggregate data,Retrieve Aggregate data in Pendo,{}
Pendo,https://www.workato.com/integrations/pendo,action,Download report,Download Report in Pendo,{}
PeopleDoc,https://www.workato.com/integrations/peopledoc,trigger,New event,New event in object in PeopleDoc,"{""badge"": ""Real-time""}"
PeopleDoc,https://www.workato.com/integrations/peopledoc,action,Custom action,Custom action in  (Custom),{}
PeopleDoc,https://www.workato.com/integrations/peopledoc,action,Create record,Create record in PeopleDoc,{}
PeopleDoc,https://www.workato.com/integrations/peopledoc,action,Get record,Get record in PeopleDoc,{}
PeopleDoc,https://www.workato.com/integrations/peopledoc,action,Search records,Search records in PeopleDoc,{}
PeopleDoc,https://www.workato.com/integrations/peopledoc,action,Update record,Update record in PeopleDoc,{}
PeopleDoc,https://www.workato.com/integrations/peopledoc,action,Upload file,Upload a file in PeopleDoc,{}
Percolate,https://www.workato.com/integrations/percolate,trigger,Deleted object,Deleted object in Percolate,"{""badge"": ""Real-time""}"
Percolate,https://www.workato.com/integrations/percolate,trigger,New object,New object in Percolate,"{""badge"": ""Real-time""}"
Percolate,https://www.workato.com/integrations/percolate,trigger,New or Updated object,New or updated object in Percolate,"{""badge"": ""Real-time""}"
Percolate,https://www.workato.com/integrations/percolate,action,Custom action,Custom action in Percolate (Custom),{}
Percolate,https://www.workato.com/integrations/percolate,action,Check content workflow step,Check content workflow step in Percolate,{}
Percolate,https://www.workato.com/integrations/percolate,action,Copy asset,Copy an asset in Percolate,{}
Percolate,https://www.workato.com/integrations/percolate,action,Create object,Create a object in Percolate,{}
Percolate,https://www.workato.com/integrations/percolate,action,Custom action,Custom action in Percolate,{}
Percolate,https://www.workato.com/integrations/percolate,action,Download asset,Download an asset in Percolate,{}
Percolate,https://www.workato.com/integrations/percolate,action,Get object details by ID,Get  object details by ID in Percolate,{}
Percolate,https://www.workato.com/integrations/percolate,action,Search objects,Search for  objects in Percolate,"{""badge"": ""Batch""}"
Percolate,https://www.workato.com/integrations/percolate,action,Update object,Update a object in Percolate,{}
Percolate,https://www.workato.com/integrations/percolate,action,Update object's production workflow step,Update object's production workflow step in Percolate,{}
Percolate,https://www.workato.com/integrations/percolate,action,Upload asset,Upload an asset in Percolate,{}
Percolate Sdk,https://www.workato.com/integrations/percolate-sdk,trigger,Deleted object,Deleted object in Percolate,"{""badge"": ""Real-time""}"
Percolate Sdk,https://www.workato.com/integrations/percolate-sdk,trigger,New object,New object in Percolate,"{""badge"": ""Real-time""}"
Percolate Sdk,https://www.workato.com/integrations/percolate-sdk,trigger,New or Updated object,New or updated object in Percolate,"{""badge"": ""Real-time""}"
Percolate Sdk,https://www.workato.com/integrations/percolate-sdk,action,Check content workflow step,Check content workflow step in Percolate,{}
Percolate Sdk,https://www.workato.com/integrations/percolate-sdk,action,Copy asset,Copy an asset in Percolate,{}
Percolate Sdk,https://www.workato.com/integrations/percolate-sdk,action,Create object,Create a object in Percolate,{}
Percolate Sdk,https://www.workato.com/integrations/percolate-sdk,action,Custom action,Custom action in Percolate,{}
Percolate Sdk,https://www.workato.com/integrations/percolate-sdk,action,Get object details by ID,Get  object details by ID in Percolate,{}
Percolate Sdk,https://www.workato.com/integrations/percolate-sdk,action,Search objects,Search for  objects in Percolate,{}
Percolate Sdk,https://www.workato.com/integrations/percolate-sdk,action,Update object,Update a object in Percolate,{}
Percolate Sdk,https://www.workato.com/integrations/percolate-sdk,action,Update objects' production workflow step,Update an object's production workflow step in Percolate,{}
Percolate Sdk,https://www.workato.com/integrations/percolate-sdk,action,Upload asset,Upload an asset in Percolate,{}
Personio,https://www.workato.com/integrations/personio,trigger,New employee,New employee in Personio,{}
Personio,https://www.workato.com/integrations/personio,trigger,New position,New position published in company career site,{}
Personio,https://www.workato.com/integrations/personio,trigger,New record,New  record in Personio,{}
Personio,https://www.workato.com/integrations/personio,trigger,New/updated record,New/updated  record in Personio,{}
Personio,https://www.workato.com/integrations/personio,action,Custom action,Custom action in Personio (Custom),{}
Personio,https://www.workato.com/integrations/personio,action,Create record,Create record in Personio,{}
Personio,https://www.workato.com/integrations/personio,action,Delete record,Delete record in Personio,{}
Personio,https://www.workato.com/integrations/personio,action,Get record details by ID,Get record  in Personio,{}
Personio,https://www.workato.com/integrations/personio,action,List records,List records  in Personio,{}
Personio,https://www.workato.com/integrations/personio,action,Search records,Search records  in Personio,{}
Personio,https://www.workato.com/integrations/personio,action,Update record,Update record in Personio,{}
Pigeonhole Live,https://www.workato.com/integrations/pigeonhole-live,action,Add a registrant,Create a registrant in a Pigeonhole.,{}
Pigeonhole Live,https://www.workato.com/integrations/pigeonhole-live,action,Create a Pigeonhole,Create a Pigeonhole in Pigenhole Live.,{}
Pigeonhole Live,https://www.workato.com/integrations/pigeonhole-live,action,Create a session,Create a session in a Pigeonhole.,{}
Pigeonhole Live,https://www.workato.com/integrations/pigeonhole-live,action,Delete a registrant,Delete an existing registrant in a Pigeonhole.,{}
Pigeonhole Live,https://www.workato.com/integrations/pigeonhole-live,action,Get list of interactions,List actions performed by the attendees in a Pigeonhole.,{}
Pigeonhole Live,https://www.workato.com/integrations/pigeonhole-live,action,Get a Pigeonhole,Fetch a Pigeonhole in Pigenhole Live.,{}
Pigeonhole Live,https://www.workato.com/integrations/pigeonhole-live,action,Get list of attendees,List attendees of a Pigeonhole in Pigenhole Live.,{}
Pigeonhole Live,https://www.workato.com/integrations/pigeonhole-live,action,Get list of Pigeonholes,List the Pigeonholes in Pigenhole Live.,{}
Pigeonhole Live,https://www.workato.com/integrations/pigeonhole-live,action,Get list of registrants,List registrants of a Pigeonhole in Pigenhole Live.,{}
Pigeonhole Live,https://www.workato.com/integrations/pigeonhole-live,action,Get list of sessions,List the sessions in a Pigenhole.,{}
Pigeonhole Live,https://www.workato.com/integrations/pigeonhole-live,action,Update a registrant,Update an existing registrant in a Pigeonhole.,{}
Pigeonhole Live,https://www.workato.com/integrations/pigeonhole-live,action,Update a session,Update a session in a Pigeonhole.,{}
Pigment,https://www.workato.com/integrations/pigment,action,Create Import,Create Import in Pigment,{}
Pigment,https://www.workato.com/integrations/pigment,action,Get Export,Get CSV data for a given view ID from Pigment,{}
Pingdom,https://www.workato.com/integrations/pingdom,trigger,New alert,New alert in Pingdom,{}
Pingdom,https://www.workato.com/integrations/pingdom,action,Get detailed check information,Get Check Information in Pingdom,{}
Pipedrive,https://www.workato.com/integrations/pipedrive,trigger,New object,New object in Pipedrive,{}
Pipedrive,https://www.workato.com/integrations/pipedrive,trigger,New or Updated object,New or Updated object in Pipedrive,{}
Pipedrive,https://www.workato.com/integrations/pipedrive,action,Custom action,Custom action in Pipedrive (Custom),{}
Pipedrive,https://www.workato.com/integrations/pipedrive,action,Create activity,Create activity in Pipedrive,{}
Pipedrive,https://www.workato.com/integrations/pipedrive,action,Create deal,Create deal in Pipedrive,{}
Pipedrive,https://www.workato.com/integrations/pipedrive,action,Create note,Create note in Pipedrive,{}
Pipedrive,https://www.workato.com/integrations/pipedrive,action,Create organization,Create organization in Pipedrive,{}
Pipedrive,https://www.workato.com/integrations/pipedrive,action,Get deal related products,Get products from the deal in Pipedrive,"{""badge"": ""Batch""}"
Pipedrive,https://www.workato.com/integrations/pipedrive,action,Get object,Get object from PipeDrive,"{""badge"": ""Batch""}"
Pipedrive,https://www.workato.com/integrations/pipedrive,action,Update deal,Update deal in Pipedrive,{}
Pipedrive,https://www.workato.com/integrations/pipedrive,action,Update organization,Update organization in Pipedrive,{}
Pipedrive,https://www.workato.com/integrations/pipedrive,action,Update person,Update person in Pipedrive,{}
Pipefy,https://www.workato.com/integrations/pipefy,trigger,New card,New card in Pipefy,"{""badge"": ""Real-time""}"
Pipefy,https://www.workato.com/integrations/pipefy,trigger,Deleted card,Deleted card in Pipefy,"{""badge"": ""Real-time""}"
Pipefy,https://www.workato.com/integrations/pipefy,trigger,Card done,Card done in Pipefy,"{""badge"": ""Real-time""}"
Pipefy,https://www.workato.com/integrations/pipefy,trigger,Card expired,Card expired in Pipefy,"{""badge"": ""Real-time""}"
Pipefy,https://www.workato.com/integrations/pipefy,trigger,Updated card,Updated card in Pipefy,"{""badge"": ""Real-time""}"
Pipefy,https://www.workato.com/integrations/pipefy,trigger,Card late,Card late in Pipefy,"{""badge"": ""Real-time""}"
Pipefy,https://www.workato.com/integrations/pipefy,trigger,Moved card,Moved card in Pipefy,"{""badge"": ""Real-time""}"
Pipefy,https://www.workato.com/integrations/pipefy,trigger,Card overdue,Card overdue in Pipefy,"{""badge"": ""Real-time""}"
Pipefy,https://www.workato.com/integrations/pipefy,trigger,New record,New record in Pipefy,"{""badge"": ""Real-time""}"
Pipefy,https://www.workato.com/integrations/pipefy,trigger,Record done,Record done in Pipefy,"{""badge"": ""Real-time""}"
Pipefy,https://www.workato.com/integrations/pipefy,trigger,Updated record,Updated record in Pipefy,"{""badge"": ""Real-time""}"
Pipefy,https://www.workato.com/integrations/pipefy,trigger,Record overdue,Record overdue in Pipefy,"{""badge"": ""Real-time""}"
Pipefy,https://www.workato.com/integrations/pipefy,action,Custom action,Custom action in Pipefy (Custom),{}
Pipefy,https://www.workato.com/integrations/pipefy,action,Create card,Create Card in Pipefy,{}
Pipefy,https://www.workato.com/integrations/pipefy,action,Create record,Create a Database record in Pipefy,{}
Pipefy,https://www.workato.com/integrations/pipefy,action,Delete card,Delete card in Pipefy,{}
Pipefy,https://www.workato.com/integrations/pipefy,action,Delete record,Delete record in Pipefy,{}
Pipefy,https://www.workato.com/integrations/pipefy,action,Get a card by ID,Get a card by ID in Pipefy,{}
Pipefy,https://www.workato.com/integrations/pipefy,action,Get cards by field,Get cards by field in Pipefy,{}
Pipefy,https://www.workato.com/integrations/pipefy,action,Get cards by phase,Get cards by phase in Pipefy,{}
Pipefy,https://www.workato.com/integrations/pipefy,action,Get cards by title,Get cards by title in Pipefy,{}
Pipefy,https://www.workato.com/integrations/pipefy,action,Get a record by ID,Get a record by ID in Pipefy,{}
Pipefy,https://www.workato.com/integrations/pipefy,action,Get records,Get records in Pipefy,{}
Pipefy,https://www.workato.com/integrations/pipefy,action,Get records by field,Get records by field in Pipefy,{}
Pipefy,https://www.workato.com/integrations/pipefy,action,Move card,Move card in Pipefy,{}
Pipefy,https://www.workato.com/integrations/pipefy,action,Update card,Update card in Pipefy,{}
Pipefy,https://www.workato.com/integrations/pipefy,action,Update record,Update record in Pipefy,{}
Plentymarkets,https://www.workato.com/integrations/plentymarkets,trigger,New/Updated order,New/Updated order in Plentymarkets,"{""badge"": ""Real-time""}"
Plentymarkets,https://www.workato.com/integrations/plentymarkets,action,Custom action,Custom action in Plentymarkets (Custom),{}
Plentymarkets,https://www.workato.com/integrations/plentymarkets,action,Add tag,Add tag to Object,{}
Plentymarkets,https://www.workato.com/integrations/plentymarkets,action,Delete tag,Delete tag from Object,{}
Plentymarkets,https://www.workato.com/integrations/plentymarkets,action,Get order by ID,Get order from Plentymarkets,{}
Plentymarkets,https://www.workato.com/integrations/plentymarkets,action,Get tags,Get tags from Object,{}
Plentymarkets,https://www.workato.com/integrations/plentymarkets,action,Update order,Update order in Plentymarkets,{}
PostgreSQL,https://www.workato.com/integrations/postgresql,trigger,New row,New row in a table in PostgreSQL,{}
PostgreSQL,https://www.workato.com/integrations/postgresql,trigger,New rows,New batch of rows in a table in PostgreSQL,"{""badge"": ""Batch""}"
PostgreSQL,https://www.workato.com/integrations/postgresql,trigger,New/updated row,New/updated row in a table in PostgreSQL,{}
PostgreSQL,https://www.workato.com/integrations/postgresql,trigger,New/updated rows,New/updated batch of rows in a table in PostgreSQL,"{""badge"": ""Batch""}"
PostgreSQL,https://www.workato.com/integrations/postgresql,action,Delete rows,Delete rows in a table in PostgreSQL,"{""badge"": ""Batch""}"
PostgreSQL,https://www.workato.com/integrations/postgresql,action,Export query result,Export query result as a CSV file in PostgreSQL,{}
PostgreSQL,https://www.workato.com/integrations/postgresql,action,Insert row,Insert row in a table in PostgreSQL,{}
PostgreSQL,https://www.workato.com/integrations/postgresql,action,Run custom SQL,Run custom SQL in PostgreSQL,"{""badge"": ""Batch""}"
PostgreSQL,https://www.workato.com/integrations/postgresql,action,Run long query using custom SQL,Run long query using custom SQL in PostgreSQL,{}
PostgreSQL,https://www.workato.com/integrations/postgresql,action,Select rows,Select rows in a table in PostgreSQL,"{""badge"": ""Batch""}"
PostgreSQL,https://www.workato.com/integrations/postgresql,action,Select rows using custom SQL,Select rows using custom SQL in PostgreSQL,"{""badge"": ""Batch""}"
PostgreSQL,https://www.workato.com/integrations/postgresql,action,Get table schema,Get table schema for PostgreSQL,{}
PostgreSQL,https://www.workato.com/integrations/postgresql,action,Update rows,Update rows in a table in PostgreSQL,{}
